No.,Time Detected,Endpoint,IP Address,Type,Threat,Infected File,Time Created ,File MD5,Status,Time Fixed,Engine,Antivirus database version,Department
84,29/11/2024 12:27,5F-PC-074,172.22.80.135,Others,Gen:Variant.Barys.320900,c:\programdata\mhnjdtuyeaqo\bkyzejjgqxyc.exe,10/02/2024 8:49,C112A7B5E5320C16AC6D5BF2D3B63D53,Failed to isolate.,04/12/2024 16:27,Gene Analysis Engine,20241100000000.0,ADC
85,29/11/2024 12:27,GF-PCP-012,172.22.52.94,Trojan,Trojan.Win64.Agent.A7eg,c:\programdata\mhnjdtuyeaqo\bkyzejjgqxyc.exe,16/08/2024 15:06,C112A7B5E5320C16AC6D5BF2D3B63D53,Isolated successfully.,04/12/2024 16:27,Sangfor Cloud-Based Antivirus Engine,20241100000000.0,SPC
86,29/11/2024 12:27,1F-PC-193,172.22.50.224,Others,Gen:Variant.Barys.320900,c:\programdata\mhnjdtuyeaqo\bkyzejjgqxyc.exe,10/02/2024 8:40,C112A7B5E5320C16AC6D5BF2D3B63D53,Isolated successfully.,04/12/2024 16:27,Gene Analysis Engine,20241100000000.0,ENG
87,29/11/2024 12:27,1F-PC-221,172.22.0.206,Others,Gen:Variant.Barys.320900,c:\programdata\mhnjdtuyeaqo\bkyzejjgqxyc.exe,14/02/2024 7:33,C112A7B5E5320C16AC6D5BF2D3B63D53,Isolated successfully.,04/12/2024 16:27,Gene Analysis Engine,20241100000000.0,WIFI SSID : STAFF
88,29/11/2024 12:27,3F-PC-027,172.22.63.71,Others,Gen:Variant.Barys.320900,c:\programdata\mhnjdtuyeaqo\bkyzejjgqxyc.exe,10/02/2024 8:41,C112A7B5E5320C16AC6D5BF2D3B63D53,Isolated successfully.,04/12/2024 16:27,Gene Analysis Engine,20241100000000.0,CME
89,29/11/2024 12:27,1F-PC-194,172.22.54.227,Others,Gen:Variant.Barys.320900,c:\programdata\mhnjdtuyeaqo\bkyzejjgqxyc.exe,10/02/2024 8:40,C112A7B5E5320C16AC6D5BF2D3B63D53,Isolated successfully.,04/12/2024 16:27,Gene Analysis Engine,20241100000000.0,MSS
90,29/11/2024 12:27,2F-PC-139,172.22.56.212,Trojan,VB:Trojan.Agent.EBVC,c:\users\tw\appdata\roaming\windows updates files\windows updates service.vbe,15/08/2021 23:44,73E3D61DE175DE004D33DFF12B00F9BA,Pending,29/11/2024 12:27,Gene Analysis Engine,20241100000000.0,DCM
91,29/11/2024 12:27,1F-PC-119,172.22.50.212,Others,Gen:Variant.Barys.320900,c:\programdata\mhnjdtuyeaqo\bkyzejjgqxyc.exe,14/02/2024 7:34,C112A7B5E5320C16AC6D5BF2D3B63D53,Isolated successfully.,04/12/2024 16:27,Gene Analysis Engine,20241100000000.0,ENG
92,29/11/2024 12:26,2F-PC-069,172.22.35.17,Trojan,Trojan.Win64.Agent.A7eg,c:\programdata\mhnjdtuyeaqo\bkyzejjgqxyc.exe,10/02/2024 8:41,C112A7B5E5320C16AC6D5BF2D3B63D53,Isolated successfully.,04/12/2024 16:27,Sangfor Cloud-Based Antivirus Engine,20241100000000.0,ICCA_WORKSTATION
93,29/11/2024 12:26,1F-PC-107,172.22.54.109,Others,Gen:Variant.Barys.320900,c:\programdata\mhnjdtuyeaqo\bkyzejjgqxyc.exe,10/02/2024 8:40,C112A7B5E5320C16AC6D5BF2D3B63D53,Isolated successfully.,04/12/2024 16:27,Gene Analysis Engine,20241100000000.0,MRR
94,29/11/2024 12:26,2F-PC-111,172.22.68.121,Others,Gen:Variant.Barys.320900,c:\programdata\mhnjdtuyeaqo\bkyzejjgqxyc.exe,10/02/2024 8:40,C112A7B5E5320C16AC6D5BF2D3B63D53,Isolated successfully.,04/12/2024 16:27,Gene Analysis Engine,20241100000000.0,MODALITY
95,29/11/2024 12:26,RIMAGE,172.22.68.34,Trojan,Trojan.Win32.Save.a,c:\program files\google\chrome\updater.exe,16/08/2024 15:06,E943443660965C93A2CA426BF840AE6C,Pending,29/11/2024 12:26,Sangfor Engine Zero,20241100000000.0,MODALITY
96,29/11/2024 12:26,2F-PC-101,172.22.62.136,Trojan,Trojan.Win64.Agent.A7eg,c:\programdata\mhnjdtuyeaqo\bkyzejjgqxyc.exe,10/02/2024 8:41,C112A7B5E5320C16AC6D5BF2D3B63D53,Isolated successfully.,04/12/2024 16:27,Sangfor Cloud-Based Antivirus Engine,20241100000000.0,OT
97,29/11/2024 12:26,ECG-INT1,172.22.25.34,Trojan,Trojan.Win64.Agent.A7eg,c:\programdata\mhnjdtuyeaqo\bkyzejjgqxyc.exe,14/02/2024 7:33,C112A7B5E5320C16AC6D5BF2D3B63D53,Isolated successfully.,04/12/2024 16:27,Sangfor Cloud-Based Antivirus Engine,20241100000000.0,No VLAN found
98,29/11/2024 12:26,2F-PC-052,172.22.35.6,Others,Gen:Variant.Barys.320900,c:\programdata\mhnjdtuyeaqo\bkyzejjgqxyc.exe,10/02/2024 8:41,C112A7B5E5320C16AC6D5BF2D3B63D53,Isolated successfully.,04/12/2024 16:27,Gene Analysis Engine,20241100000000.0,ICCA_WORKSTATION
99,29/11/2024 12:25,2F-PC-186,172.22.57.69,Trojan,Trojan.Win64.Agent.A7eg,c:\programdata\mhnjdtuyeaqo\bkyzejjgqxyc.exe,14/02/2024 7:33,C112A7B5E5320C16AC6D5BF2D3B63D53,Failed to isolate.,04/12/2024 16:27,Sangfor Cloud-Based Antivirus Engine,20241100000000.0,WMB
100,29/11/2024 12:25,1F-PC-211,172.22.54.242,Others,Gen:Variant.Barys.320900,c:\programdata\mhnjdtuyeaqo\bkyzejjgqxyc.exe,10/02/2024 8:40,C112A7B5E5320C16AC6D5BF2D3B63D53,Isolated successfully.,04/12/2024 16:27,Gene Analysis Engine,20241100000000.0,MSS
101,29/11/2024 12:25,1F-PC-088,172.22.54.89,Others,Gen:Variant.Barys.320900,c:\programdata\mhnjdtuyeaqo\bkyzejjgqxyc.exe,10/02/2024 8:40,C112A7B5E5320C16AC6D5BF2D3B63D53,Isolated successfully.,04/12/2024 16:27,Gene Analysis Engine,20241100000000.0,MRR
102,29/11/2024 12:25,1F-PC-035,172.22.53.75,Others,Gen:Variant.Barys.320900,c:\programdata\mhnjdtuyeaqo\bkyzejjgqxyc.exe,10/02/2024 8:40,C112A7B5E5320C16AC6D5BF2D3B63D53,Failed to isolate.,04/12/2024 16:27,Gene Analysis Engine,20241100000000.0,RHB
103,29/11/2024 11:42,3F-PC-042a,172.22.63.13,Infectious Virus,Virus.Win32.Save.a,g:\users\asus\downloads\ricoh-driver-updater.exe,24/05/2018 10:01,299B5E78D5C0A5205ED09825A55C19BD,Isolated successfully.,29/11/2024 11:42,Sangfor Engine Zero,20241100000000.0,CME
104,29/11/2024 11:42,3F-PC-042a,172.22.63.13,Others,Malware.Generic-Script.Save.784d712d,g:\programdata\{2c81e9e2-a6c3-6324-2005-fd66ba4776a8}\dafi,30/06/2018 7:09,AED7FA935D2652F3A5929154E6A3447C,Isolated successfully.,29/11/2024 11:42,Sangfor Engine Zero,20241100000000.0,CME
105,29/11/2024 11:42,3F-PC-042a,172.22.63.13,Others,Suspicious.Win32.Save.a,g:\users\asus\downloads\drivertoolkitinstaller.exe,05/04/2018 18:39,ADE449592745B54724FA70EC488B99FD,Isolated successfully.,29/11/2024 11:42,Sangfor Engine Zero,20241100000000.0,CME
106,29/11/2024 11:42,3F-PC-042a,172.22.63.13,Activator,Application.Hacktool.KMSAuto.AT,g:\windows\system32\sppextcomobjhook.dll,23/03/2017 16:08,427DB5DDB8196C2229326050D7D2E983,Pending,29/11/2024 11:42,Gene Analysis Engine,20241100000000.0,CME
107,29/11/2024 11:42,3F-PC-042a,172.22.63.13,PUP Software,PUA.Win32.Sign.a,g:\users\asus\downloads\microsoft-project_1235692618.exe,10/04/2018 15:12,6DEA3133C0F5AF25168D7BDFAB2FF8BF,Pending,29/11/2024 11:42,Digital Signature Detection Engine,20241100000000.0,CME
108,29/11/2024 11:42,3F-PC-042a,172.22.63.13,PUP Software,PUA.Win32.Sign.a,g:\users\asus\downloads\free_download_nitro_pro_enterprise_11_0_8.exe,25/05/2018 12:43,609F498696D302A006940192FC563D46,Pending,29/11/2024 11:42,Digital Signature Detection Engine,20241100000000.0,CME
109,29/11/2024 11:42,3F-PC-042a,172.22.63.13,Infectious Virus,Virus.Win32.Save.a,g:\program files\common files\microsoft shared\clicktorun\integratedoffice.exe,30/05/2020 0:03,F364164E9C58F0076B0E6D902E4F8CBF,Pending,29/11/2024 11:42,Sangfor Engine Zero,20241100000000.0,CME
110,29/11/2024 11:42,3F-PC-042a,172.22.63.13,Infectious Virus,Virus.Win32.Save.a,g:\program files\microsoft office 15\clientx64\integratedoffice.exe,19/07/2017 21:12,F364164E9C58F0076B0E6D902E4F8CBF,Pending,29/11/2024 11:42,Sangfor Engine Zero,20241100000000.0,CME
111,29/11/2024 11:42,3F-PC-042a,172.22.63.13,Infectious Virus,Virus.Win32.Save.a,g:\program files\microsoft office 15\clientx64\officeclicktorun.exe,19/07/2017 21:12,F364164E9C58F0076B0E6D902E4F8CBF,Pending,29/11/2024 11:42,Sangfor Engine Zero,20241100000000.0,CME
112,29/11/2024 11:42,3F-PC-042a,172.22.63.13,Others,Application.Agent.CZQ,g:\program files (x86)\windows live\photo gallery\winmoviemaker.exe,19/10/2017 15:12,11E1A1485EFA62F67EBB7D68191769A2,Pending,29/11/2024 11:42,Gene Analysis Engine,20241100000000.0,CME
113,29/11/2024 11:42,3F-PC-042a,172.22.63.13,Others,Malware.Generic-VBS.Save.675f82ae,g:\users\asus\appdata\roaming\copicehef,04/06/2018 9:29,2706E12C3418B548E85E662D06EF57A5,Pending,29/11/2024 11:42,Sangfor Engine Zero,20241100000000.0,CME
114,29/11/2024 11:42,3F-PC-042a,172.22.63.13,Others,Application.Agent.CZQ,g:\users\asus\downloads\windows-movie-maker-2016.exe,19/10/2017 15:10,794622ED76D4644A5A2823D7C16E50F8,Pending,29/11/2024 11:42,Gene Analysis Engine,20241100000000.0,CME
115,29/11/2024 11:42,3F-PC-042a,172.22.63.13,Others,Application.Agent.CZQ,g:\users\asus\downloads\windows-movie-maker-2016 (1).exe,19/10/2017 15:33,794622ED76D4644A5A2823D7C16E50F8,Pending,29/11/2024 11:42,Gene Analysis Engine,20241100000000.0,CME
116,29/11/2024 11:42,3F-PC-042a,172.22.63.13,Others,Generic.Akela.722DF960,g:\windows\system32\tasks\yahoo! powered rilal,31/10/2019 19:40,5E3F6EB7C892D70222A805FA66FE2F38,Pending,29/11/2024 11:42,Gene Analysis Engine,20241100000000.0,CME
117,29/11/2024 11:42,3F-PC-042a,172.22.63.13,Others,Generic.Ekika.A.1.10C09474,g:\windows\tasks\yahoo! powered rilal.job,10/04/2018 15:14,936430F7064A9028034E2A35A077BCA8,Pending,29/11/2024 11:42,Gene Analysis Engine,20241100000000.0,CME
118,29/11/2024 7:31,GF-PC-080,172.22.59.145,Trojan,Trojan.Win32.Generic.uyng,c:\program files\common files\system\symsrv.dll,29/11/2024 7:03,7574CF2C64F35161AB1292E2F532AABF,Isolated successfully.,29/11/2024 7:31,File Reputation Database,20180800000000.0,EME
119,29/11/2024 7:31,GF-PC-080,172.22.59.145,Trojan,Trojan.Win32.Generic.uyng,c:\progra~1\common~1\system\symsrv.dll,29/11/2024 7:03,7574CF2C64F35161AB1292E2F532AABF,Isolated successfully.,29/11/2024 7:31,File Reputation Database,20180800000000.0,EME
120,29/11/2024 0:01,6F-PC-023,172.22.66.51,Trojan,Trojan.Script.108595,f:\autorun.inf_backup,12/08/2020 20:55,2F38F9F8534BA776348702EAD75F5F3E,Pending,29/11/2024 0:01,Gene Analysis Engine,20241100000000.0,ADM
121,27/11/2024 22:38,GF-PC-080,172.22.59.145,Trojan,Trojan.Win32.Generic.uyng,c:\progra~1\common~1\system\symsrv.dll,27/11/2024 22:29,7574CF2C64F35161AB1292E2F532AABF,Isolated successfully.,27/11/2024 22:38,File Reputation Database,20180800000000.0,EME
122,27/11/2024 17:00,6F-PC-023,172.22.66.51,Trojan,Trojan.Script.108595,f:\autorun.inf_backup,12/08/2020 20:55,2F38F9F8534BA776348702EAD75F5F3E,Pending,27/11/2024 17:00,Gene Analysis Engine,20241100000000.0,ADM
123,27/11/2024 12:27,1F-PC-087,172.22.54.124,Trojan,Trojan.Win32.Save.a,e:\sofware\internet download manager 6.32 build 9\internet download manager 6.32 build 9\patch.exe,31/01/2020 20:10,6C52B8C5B79D0441FB39791C2FF596BF,Pending,27/11/2024 12:27,Sangfor Engine Zero,20241100000000.0,MRR
124,26/11/2024 15:27,GF-PC-080,172.22.59.145,Trojan,Trojan.Win32.Generic.uyng,c:\progra~1\common~1\system\symsrv.dll,26/11/2024 15:02,7574CF2C64F35161AB1292E2F532AABF,Isolated successfully.,26/11/2024 15:27,File Reputation Database,20180800000000.0,EME
125,26/11/2024 9:57,6F-PC-023,172.22.66.51,Trojan,Trojan.Script.108595,f:\autorun.inf_backup,12/08/2020 20:55,2F38F9F8534BA776348702EAD75F5F3E,Pending,26/11/2024 9:57,Gene Analysis Engine,20241100000000.0,ADM
126,25/11/2024 10:54,GF-PC-080,172.22.59.145,Trojan,Trojan.Win32.Generic.uyng,c:\progra~1\common~1\system\symsrv.dll,25/11/2024 10:29,7574CF2C64F35161AB1292E2F532AABF,Isolated successfully.,25/11/2024 10:54,File Reputation Database,20180800000000.0,EME
127,25/11/2024 8:16,6F-PC-023,172.22.66.51,Trojan,Trojan.Script.108595,f:\autorun.inf_backup,12/08/2020 20:55,2F38F9F8534BA776348702EAD75F5F3E,Pending,25/11/2024 8:16,Gene Analysis Engine,20241100000000.0,ADM
128,25/11/2024 0:35,GF-PC-080,172.22.59.145,Trojan,Trojan.Win32.Generic.uyng,c:\progra~1\common~1\system\symsrv.dll,25/11/2024 0:09,7574CF2C64F35161AB1292E2F532AABF,Isolated successfully.,25/11/2024 0:35,File Reputation Database,20180800000000.0,EME
129,24/11/2024 15:59,GF-PC-080,172.22.59.145,Trojan,Trojan.Win32.Generic.uyng,c:\progra~1\common~1\system\symsrv.dll,24/11/2024 15:33,7574CF2C64F35161AB1292E2F532AABF,Isolated successfully.,24/11/2024 15:59,File Reputation Database,20180800000000.0,EME
130,24/11/2024 6:11,LG2-PC-002,172.22.2.123,Others,Suspicious.Win32.Save.a,c:\users\pharmacy\appdata\local\google\chrome\user data\profile 65\preferences,17/11/2023 18:21,9B31AC16987401E7D60E52B937058F6E,Pending,24/11/2024 6:11,Sangfor Engine Zero,20241100000000.0,WIFI SSID : STAFF
131,23/11/2024 0:31,GF-PC-080,172.22.59.145,Trojan,Trojan.Win32.Generic.uyng,c:\program files\common files\system\symsrv.dll,23/11/2024 0:05,7574CF2C64F35161AB1292E2F532AABF,Isolated successfully.,23/11/2024 0:31,File Reputation Database,20180800000000.0,EME
132,23/11/2024 0:31,GF-PC-080,172.22.59.145,Trojan,Trojan.Win32.Generic.uyng,c:\progra~1\common~1\system\symsrv.dll,23/11/2024 0:05,7574CF2C64F35161AB1292E2F532AABF,Isolated successfully.,23/11/2024 0:31,File Reputation Database,20180800000000.0,EME
133,22/11/2024 16:43,6F-PC-034,172.22.66.76,Others,Heur.BZC.YAX.Linx.51.078B4C45,e:\kak zue (8gb).lnk,11/12/2019 17:17,670E11B8B83B5A7AAAF1651A09B33870,Pending,22/11/2024 16:43,Gene Analysis Engine,20241100000000.0,ADM
134,22/11/2024 15:37,GF-PC-080,172.22.59.145,Trojan,Trojan.Win32.Generic.uyng,c:\progra~1\common~1\system\symsrv.dll,22/11/2024 14:11,7574CF2C64F35161AB1292E2F532AABF,Isolated successfully.,22/11/2024 15:37,File Reputation Database,20180800000000.0,EME
135,22/11/2024 13:36,hpkkplazadb,172.22.36.13,Trojan,Trojan.Win32.Save.a,c:\windows\temp\onedrive.exe,01/09/2023 1:31,08B5889AF26C2C16AC90F99F5B36481C,Pending,22/11/2024 13:36,Sangfor Engine Zero,20241100000000.0,RIS-PACS
136,22/11/2024 13:36,hpkkplazadb,172.22.36.13,Trojan,Trojan.Win32.Save.a,c:\program files\google\chrome\updater.exe,30/08/2023 3:38,65E7F6E26F792FA94E8AF5371FD6331A,Pending,22/11/2024 13:36,Sangfor Engine Zero,20241100000000.0,RIS-PACS
137,22/11/2024 13:36,hpkkplazadb,172.22.36.13,Others,Gen:Variant.Barys.320900,c:\programdata\mhnjdtuyeaqo\bkyzejjgqxyc.exe,14/02/2024 6:18,C112A7B5E5320C16AC6D5BF2D3B63D53,Isolated successfully.,04/12/2024 16:27,Gene Analysis Engine,20241100000000.0,RIS-PACS
138,22/11/2024 13:08,4F-PC-027,172.22.61.195,Others,Gen:Variant.Barys.320900,c:\programdata\mhnjdtuyeaqo\bkyzejjgqxyc.exe,10/02/2024 8:41,C112A7B5E5320C16AC6D5BF2D3B63D53,Isolated successfully.,04/12/2024 16:27,Gene Analysis Engine,20241100000000.0,WPM & WPS
139,22/11/2024 13:06,4F-PC-026,172.22.61.140,Trojan,Trojan.Win64.Agent.A7eg,c:\programdata\mhnjdtuyeaqo\bkyzejjgqxyc.exe,10/02/2024 8:41,C112A7B5E5320C16AC6D5BF2D3B63D53,Isolated successfully.,04/12/2024 16:27,Sangfor Cloud-Based Antivirus Engine,20241100000000.0,WPM & WPS
140,22/11/2024 13:05,2F-PC-196,172.22.59.12,Others,Gen:Variant.Barys.320900,c:\programdata\mhnjdtuyeaqo\bkyzejjgqxyc.exe,10/02/2024 8:41,C112A7B5E5320C16AC6D5BF2D3B63D53,Isolated successfully.,04/12/2024 16:27,Gene Analysis Engine,20241100000000.0,WCT
141,22/11/2024 12:58,hpkkplazaapp,172.22.36.12,Trojan,Trojan.Win32.Save.a,c:\program files\google\chrome\updater.exe,16/08/2024 17:18,65E7F6E26F792FA94E8AF5371FD6331A,Pending,22/11/2024 12:58,Sangfor Engine Zero,20241100000000.0,RIS-PACS
142,22/11/2024 12:56,4F-PC-041,172.22.60.4,Trojan,Trojan.Win64.Agent.A7eg,c:\programdata\mhnjdtuyeaqo\bkyzejjgqxyc.exe,10/02/2024 8:41,C112A7B5E5320C16AC6D5BF2D3B63D53,Failed to isolate.,04/12/2024 16:27,Sangfor Cloud-Based Antivirus Engine,20241100000000.0,WIS
143,22/11/2024 12:54,4F-PC-021,172.22.61.138,Others,Gen:Variant.Barys.320900,c:\programdata\mhnjdtuyeaqo\bkyzejjgqxyc.exe,10/02/2024 8:41,C112A7B5E5320C16AC6D5BF2D3B63D53,Isolated successfully.,04/12/2024 16:27,Gene Analysis Engine,20241100000000.0,WPM & WPS
144,22/11/2024 12:51,4F-PC-040,172.22.60.5,Others,Gen:Variant.Barys.320900,c:\programdata\mhnjdtuyeaqo\bkyzejjgqxyc.exe,10/02/2024 8:41,C112A7B5E5320C16AC6D5BF2D3B63D53,Isolated successfully.,04/12/2024 16:27,Gene Analysis Engine,20241100000000.0,WIS
145,22/11/2024 12:50,4F-PC-025,172.22.61.150,Trojan,Trojan.Win64.Agent.A7eg,c:\programdata\mhnjdtuyeaqo\bkyzejjgqxyc.exe,10/02/2024 8:41,C112A7B5E5320C16AC6D5BF2D3B63D53,Isolated successfully.,04/12/2024 16:27,Sangfor Cloud-Based Antivirus Engine,20241100000000.0,WPM & WPS
146,22/11/2024 12:50,2F-PC-200,172.22.58.201,Others,Gen:Variant.Barys.320900,c:\programdata\mhnjdtuyeaqo\bkyzejjgqxyc.exe,10/02/2024 8:41,C112A7B5E5320C16AC6D5BF2D3B63D53,Isolated successfully.,04/12/2024 16:27,Gene Analysis Engine,20241100000000.0,WPH
147,22/11/2024 12:48,2F-PC-226,172.22.58.5,Others,Gen:Variant.Barys.320900,c:\programdata\mhnjdtuyeaqo\bkyzejjgqxyc.exe,10/02/2024 8:41,C112A7B5E5320C16AC6D5BF2D3B63D53,Isolated successfully.,04/12/2024 16:27,Gene Analysis Engine,20241100000000.0,DCO
148,22/11/2024 12:46,1F-PC-205,172.22.54.234,Others,Gen:Variant.Barys.320900,c:\programdata\mhnjdtuyeaqo\bkyzejjgqxyc.exe,10/02/2024 8:40,C112A7B5E5320C16AC6D5BF2D3B63D53,Isolated successfully.,04/12/2024 16:27,Gene Analysis Engine,20241100000000.0,MSS
149,22/11/2024 12:44,4F-PC-007,172.22.61.144,Trojan,Trojan.Win64.Agent.A7eg,c:\programdata\mhnjdtuyeaqo\bkyzejjgqxyc.exe,05/08/2024 10:41,C112A7B5E5320C16AC6D5BF2D3B63D53,Isolated successfully.,04/12/2024 16:27,Sangfor Cloud-Based Antivirus Engine,20241100000000.0,WPM & WPS
150,22/11/2024 12:44,1F-PC-044,172.22.53.24,Others,Gen:Variant.Barys.320900,c:\programdata\mhnjdtuyeaqo\bkyzejjgqxyc.exe,10/02/2024 8:40,C112A7B5E5320C16AC6D5BF2D3B63D53,Isolated successfully.,04/12/2024 16:27,Gene Analysis Engine,20241100000000.0,RHB
151,22/11/2024 12:42,2F-PC-049,172.22.57.133,Trojan,Trojan.Win64.Agent.A7eg,c:\programdata\mhnjdtuyeaqo\bkyzejjgqxyc.exe,10/02/2024 8:40,C112A7B5E5320C16AC6D5BF2D3B63D53,Isolated successfully.,04/12/2024 16:27,Sangfor Cloud-Based Antivirus Engine,20241100000000.0,PCU
152,22/11/2024 12:41,1F-PC-120,172.22.53.151,Trojan,Trojan.Win64.Agent.A7eg,c:\programdata\mhnjdtuyeaqo\bkyzejjgqxyc.exe,10/02/2024 8:40,C112A7B5E5320C16AC6D5BF2D3B63D53,Isolated successfully.,04/12/2024 16:27,Sangfor Cloud-Based Antivirus Engine,20241100000000.0,ITS
153,22/11/2024 12:41,4F-PC-008,172.22.61.194,Others,Gen:Variant.Barys.320900,c:\programdata\mhnjdtuyeaqo\bkyzejjgqxyc.exe,10/02/2024 8:41,C112A7B5E5320C16AC6D5BF2D3B63D53,Isolated successfully.,04/12/2024 16:27,Gene Analysis Engine,20241100000000.0,WPM & WPS
154,22/11/2024 12:41,4F-PC-039,172.22.61.196,Others,Gen:Variant.Barys.320900,c:\programdata\mhnjdtuyeaqo\bkyzejjgqxyc.exe,10/02/2024 8:41,C112A7B5E5320C16AC6D5BF2D3B63D53,Isolated successfully.,04/12/2024 16:27,Gene Analysis Engine,20241100000000.0,WPM & WPS
155,22/11/2024 12:40,4F-PC-005,172.22.61.133,Others,Gen:Variant.Barys.320900,c:\programdata\mhnjdtuyeaqo\bkyzejjgqxyc.exe,10/02/2024 8:41,C112A7B5E5320C16AC6D5BF2D3B63D53,Isolated successfully.,04/12/2024 16:27,Gene Analysis Engine,20241100000000.0,WPM & WPS
156,22/11/2024 12:40,4F-PC-043,172.22.60.6,Others,Gen:Variant.Barys.320900,c:\programdata\mhnjdtuyeaqo\bkyzejjgqxyc.exe,10/02/2024 9:05,C112A7B5E5320C16AC6D5BF2D3B63D53,Isolated successfully.,04/12/2024 16:27,Gene Analysis Engine,20241100000000.0,WIS
157,22/11/2024 12:39,2F-PC-206,172.22.59.15,Others,Gen:Variant.Barys.320900,c:\programdata\mhnjdtuyeaqo\bkyzejjgqxyc.exe,10/02/2024 8:41,C112A7B5E5320C16AC6D5BF2D3B63D53,Isolated successfully.,04/12/2024 16:27,Gene Analysis Engine,20241100000000.0,WCT
158,22/11/2024 12:39,2F-PC-088,172.22.35.18,Trojan,Trojan.Win64.Agent.A7eg,c:\programdata\mhnjdtuyeaqo\bkyzejjgqxyc.exe,10/02/2024 8:41,C112A7B5E5320C16AC6D5BF2D3B63D53,Isolated successfully.,04/12/2024 16:27,Sangfor Cloud-Based Antivirus Engine,20241100000000.0,ICCA_WORKSTATION
159,22/11/2024 12:39,2F-PC-205,172.22.58.194,Others,Gen:Variant.Barys.320900,c:\programdata\mhnjdtuyeaqo\bkyzejjgqxyc.exe,10/02/2024 8:41,C112A7B5E5320C16AC6D5BF2D3B63D53,Isolated successfully.,29/11/2024 15:37,Gene Analysis Engine,20241100000000.0,WPH
160,22/11/2024 12:38,3F-PC-122,172.22.64.20,Others,Gen:Variant.Barys.320900,c:\programdata\mhnjdtuyeaqo\bkyzejjgqxyc.exe,16/08/2024 9:22,C112A7B5E5320C16AC6D5BF2D3B63D53,Isolated successfully.,04/12/2024 16:27,Gene Analysis Engine,20241100000000.0,PAT
161,22/11/2024 12:38,3F-PC-088,172.22.6.22,Others,Gen:Variant.Barys.320900,c:\programdata\mhnjdtuyeaqo\bkyzejjgqxyc.exe,10/02/2024 8:41,C112A7B5E5320C16AC6D5BF2D3B63D53,Isolated successfully.,04/12/2024 16:27,Gene Analysis Engine,20241100000000.0,WIFI SSID : STAFF
162,22/11/2024 12:38,hpkkvia2,172.22.68.10,Trojan,Trojan.Win64.Agent.A7eg,c:\programdata\mhnjdtuyeaqo\bkyzejjgqxyc.exe,16/08/2024 9:21,C112A7B5E5320C16AC6D5BF2D3B63D53,Isolated successfully.,04/12/2024 16:27,Sangfor Cloud-Based Antivirus Engine,20241100000000.0,MODALITY
163,22/11/2024 12:37,2F-PC-177,172.22.57.5,Trojan,Trojan.Win64.Agent.A7eg,c:\programdata\mhnjdtuyeaqo\bkyzejjgqxyc.exe,10/02/2024 8:49,C112A7B5E5320C16AC6D5BF2D3B63D53,Isolated successfully.,04/12/2024 16:27,Sangfor Cloud-Based Antivirus Engine,20241100000000.0,WMB
164,22/11/2024 12:37,2F-PC-060,172.22.35.10,Trojan,Trojan.Win64.Agent.A7eg,c:\programdata\mhnjdtuyeaqo\bkyzejjgqxyc.exe,10/02/2024 8:41,C112A7B5E5320C16AC6D5BF2D3B63D53,Isolated successfully.,04/12/2024 16:30,Sangfor Cloud-Based Antivirus Engine,20241100000000.0,ICCA_WORKSTATION
165,22/11/2024 12:37,2F-PC-111,172.22.68.121,Trojan,Trojan.Win64.Agent.A7eg,c:\programdata\mhnjdtuyeaqo\bkyzejjgqxyc.exe,10/02/2024 8:40,C112A7B5E5320C16AC6D5BF2D3B63D53,Isolated successfully.,04/12/2024 16:27,Sangfor Cloud-Based Antivirus Engine,20241100000000.0,MODALITY
166,22/11/2024 12:37,4F-PC-012,172.22.61.142,Others,Gen:Variant.Barys.320900,c:\programdata\mhnjdtuyeaqo\bkyzejjgqxyc.exe,10/02/2024 8:41,C112A7B5E5320C16AC6D5BF2D3B63D53,Isolated successfully.,04/12/2024 16:27,Gene Analysis Engine,20241100000000.0,WPM & WPS
167,22/11/2024 12:37,1F-PC-207,172.22.54.233,Others,Gen:Variant.Barys.320900,c:\programdata\mhnjdtuyeaqo\bkyzejjgqxyc.exe,10/02/2024 8:40,C112A7B5E5320C16AC6D5BF2D3B63D53,Isolated successfully.,04/12/2024 16:27,Gene Analysis Engine,20241100000000.0,MSS
168,22/11/2024 12:36,2F-PC-041,172.22.57.203,Trojan,Trojan.Win64.Agent.A7eg,c:\programdata\mhnjdtuyeaqo\bkyzejjgqxyc.exe,10/02/2024 8:40,C112A7B5E5320C16AC6D5BF2D3B63D53,Isolated successfully.,04/12/2024 16:27,Sangfor Cloud-Based Antivirus Engine,20241100000000.0,PCU
169,22/11/2024 12:36,2F-PC-044,172.22.57.138,Others,Gen:Variant.Barys.320900,c:\programdata\mhnjdtuyeaqo\bkyzejjgqxyc.exe,10/02/2024 8:40,C112A7B5E5320C16AC6D5BF2D3B63D53,Isolated successfully.,04/12/2024 16:27,Gene Analysis Engine,20241100000000.0,PCU
170,22/11/2024 12:36,2F-PC-165,172.22.50.241,Others,Gen:Variant.Barys.320900,c:\programdata\mhnjdtuyeaqo\bkyzejjgqxyc.exe,10/02/2024 8:41,C112A7B5E5320C16AC6D5BF2D3B63D53,Isolated successfully.,04/12/2024 16:27,Gene Analysis Engine,20241100000000.0,ENG
